metric_group,scenario,meal_rest_prems_credit,other_credit,metric_label,source,expr,extrap_expr,digits,denom,no_year_breakdown
Regular Rate - Differentials,all,FALSE,FALSE,Pay periods with shift differentials and rest premiums,pay1,"uniqueN(Pay_ID_Period_End[pp_Diff_Pay_Code==1 & pp_Rest_Pay_Code==1], na.rm=TRUE)","uniqueN(Pay_ID_Period_End[pp_Diff_Pay_Code==1 & pp_Rest_Pay_Code==1], na.rm=TRUE) / pay_periods_pay * (extrap_class_pps)",0,pay_periods_pay,FALSE
Regular Rate - Differentials,all,FALSE,FALSE,Pay periods with shift differentials and sick pay,pay1,"uniqueN(Pay_ID_Period_End[pp_Diff_Pay_Code==1 & pp_Sick_Pay_Code==1], na.rm=TRUE)","uniqueN(Pay_ID_Period_End[pp_Diff_Pay_Code==1 & pp_Sick_Pay_Code==1], na.rm=TRUE) / pay_periods_pay * (extrap_class_pps)",0,pay_periods_pay,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Employees with regular rate underpayment during pay period with bonus,pay1,"uniqueN(Pay_ID[rrop_net_underpayment==1 & pp_Bon_Pay_Code==1], na.rm=TRUE)","uniqueN(Pay_ID[rrop_net_underpayment==1 & pp_Bon_Pay_Code==1], na.rm=TRUE) / employees_pay * (extrap_class_ees)",0,employees_pay,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Employees with regular rate underpayment during pay period with shift differentials,pay1,"uniqueN(Pay_ID[rrop_net_underpayment==1 & pp_Diff_Pay_Code==1], na.rm=TRUE)","uniqueN(Pay_ID[rrop_net_underpayment==1 & pp_Diff_Pay_Code==1], na.rm=TRUE) / employees_pay * (extrap_class_ees)",0,employees_pay,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Pay periods with regular rate underpayment during pay period with bonus,pay1,"uniqueN(Pay_ID_Period_End[rrop_net_underpayment==1 & pp_Bon_Pay_Code==1], na.rm=TRUE)","uniqueN(Pay_ID_Period_End[rrop_net_underpayment==1 & pp_Bon_Pay_Code==1], na.rm=TRUE) / pay_periods_pay * (extrap_class_pps)",0,pay_periods_pay,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Pay periods with regular rate underpayment during pay period with shift differentials,pay1,"uniqueN(Pay_ID_Period_End[rrop_net_underpayment==1 & pp_Diff_Pay_Code==1], na.rm=TRUE)","uniqueN(Pay_ID_Period_End[rrop_net_underpayment==1 & pp_Diff_Pay_Code==1], na.rm=TRUE) / pay_periods_pay * (extrap_class_pps)",0,pay_periods_pay,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Employees with any regular rate underpayment,pay1,"uniqueN(Pay_ID[rrop_net_underpayment > 0], na.rm=TRUE)","uniqueN(Pay_ID[rrop_net_underpayment > 0], na.rm=TRUE) / employees_pay * (extrap_class_ees)",0,employees_pay,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Pay periods with any regular rate underpayment,pay1,"uniqueN(Pay_ID_Period_End[rrop_net_underpayment > 0], na.rm=TRUE)","uniqueN(Pay_ID_Period_End[rrop_net_underpayment > 0], na.rm=TRUE) / pay_periods_pay * (extrap_class_pps)",0,pay_periods_pay,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Overtime RROP overpayment $,pay1,"sum(OT_Overpayment[Pay_pp==1], na.rm=TRUE)","sum(OT_Overpayment[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Double time RROP overpayment $,pay1,"sum(DT_Overpayment[Pay_pp==1], na.rm=TRUE)","sum(DT_Overpayment[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Meal premiums RROP overpayment $,pay1,"sum(Meal_Overpayment[Pay_pp==1], na.rm=TRUE)","sum(Meal_Overpayment[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Rest premiums RROP overpayment $,pay1,"sum(Rest_Overpayment[Pay_pp==1], na.rm=TRUE)","sum(Rest_Overpayment[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Sick time RROP overpayment $,pay1,"sum(Sick_Overpayment[Pay_pp==1], na.rm=TRUE)","sum(Sick_Overpayment[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Total RROP overpayment $,pay1,"sum(Gross_Overpayment[Pay_pp==1], na.rm=TRUE)","sum(Gross_Overpayment[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Net RROP overpayment $,pay1,"sum(Net_Overpayment[Pay_pp==1], na.rm=TRUE)","sum(Net_Overpayment[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Overtime RROP underpayment $,pay1,"sum(OT_rrop_dmgs[Pay_pp==1], na.rm=TRUE)","sum(OT_rrop_dmgs[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Double time RROP underpayment $,pay1,"sum(DT_rrop_dmgs[Pay_pp==1], na.rm=TRUE)","sum(DT_rrop_dmgs[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Meal premiums RROP underpayment $,pay1,"sum(Meal_rrop_dmgs[Pay_pp==1], na.rm=TRUE)","sum(Meal_rrop_dmgs[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Rest premiums RROP underpayment $,pay1,"sum(Rest_rrop_dmgs[Pay_pp==1], na.rm=TRUE)","sum(Rest_rrop_dmgs[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Sick time RROP underpayment $,pay1,"sum(Sick_rrop_dmgs[Pay_pp==1], na.rm=TRUE)","sum(Sick_rrop_dmgs[Pay_pp==1], na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Gross RROP underpayment $,pay1,"sum(Gross_rrop_dmgs, na.rm=TRUE)","sum(Gross_rrop_dmgs, na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Regular Rate - RROP,all,FALSE,FALSE,Net RROP underpayment $,pay1,"sum(Net_rrop_dmgs, na.rm=TRUE)","sum(Net_rrop_dmgs, na.rm=TRUE) / uniqueN(Pay_ID_Period_End[Hrs_Wkd_Pay_Code > 0], na.rm=TRUE) * (extrap_class_pps)",2,,FALSE
Damages - Summary,all,FALSE,FALSE,Begin date of damages period,pp_data1,"min(Period_End, na.rm=TRUE)",class_dmgs_start_date,,,TRUE
Damages - Summary,all,FALSE,FALSE,End date of damages period,pp_data1,"max(Period_End, na.rm=TRUE)",mediation_date,,,TRUE
Damages - Summary,all,FALSE,FALSE,Employees in combined time and pay data,pp_data1,"uniqueN(ID, na.rm=TRUE)",extrap_class_ees,0,,TRUE
Damages - Summary,all,FALSE,FALSE,Pay periods in combined time and pay data,pp_data1,"uniqueN(ID_Period_End, na.rm=TRUE)",extrap_class_pps,0,,TRUE
Damages - Meal Premiums,no waivers,FALSE,FALSE,Employees with meal premium damages (no waivers),pp_data1,"uniqueN(ID[mp_dmgs > 0], na.rm=TRUE)","uniqueN(ID[mp_dmgs > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Meal Premiums,no waivers,FALSE,FALSE,Pay periods with meal premium damages (no waivers),pp_data1,"uniqueN(ID_Period_End[mp_dmgs > 0], na.rm=TRUE)","uniqueN(ID_Period_End[mp_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Meal Premiums,no waivers,FALSE,FALSE,Meal premium damages (no waivers) $,pp_data1,"sum(mp_dmgs, na.rm=TRUE)","sum(mp_dmgs, na.rm=TRUE) / uniqueN(ID_Period_End[mp_dmgs > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[mp_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Meal Premiums,no waivers,TRUE,FALSE,"Employees with meal premium damages, less premiums paid (no waivers)",pp_data1,"uniqueN(ID[mp_dmgs_less_prems > 0], na.rm=TRUE)","uniqueN(ID[mp_dmgs_less_prems > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Meal Premiums,no waivers,TRUE,FALSE,"Pay periods with meal premium damages, less premiums paid (no waivers)",pp_data1,"uniqueN(ID_Period_End[mp_dmgs_less_prems > 0], na.rm=TRUE)","uniqueN(ID_Period_End[mp_dmgs_less_prems > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Meal Premiums,no waivers,TRUE,FALSE,"Meal premium damages, less premiums paid (no waivers) $",pp_data1,"sum(mp_dmgs_less_prems, na.rm=TRUE)","sum(mp_dmgs_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[mp_dmgs_less_prems > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[mp_dmgs_less_prems > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Meal Premiums,waivers,FALSE,FALSE,Employees with meal premium damages (waivers),pp_data1,"uniqueN(ID[mp_dmgs_w > 0], na.rm=TRUE)","uniqueN(ID[mp_dmgs_w > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Meal Premiums,waivers,FALSE,FALSE,Pay periods with meal premium damages (waivers),pp_data1,"uniqueN(ID_Period_End[mp_dmgs_w > 0], na.rm=TRUE)","uniqueN(ID_Period_End[mp_dmgs_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Meal Premiums,waivers,FALSE,FALSE,Meal premium damages (waivers) $,pp_data1,"sum(mp_dmgs_w, na.rm=TRUE)","sum(mp_dmgs_w, na.rm=TRUE) / uniqueN(ID_Period_End[mp_dmgs_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[mp_dmgs_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Meal Premiums,waivers,TRUE,FALSE,"Employees with meal premium damages, less premiums paid (waivers)",pp_data1,"uniqueN(ID[mp_dmgs_less_prems_w > 0], na.rm=TRUE)","uniqueN(ID[mp_dmgs_less_prems_w > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Meal Premiums,waivers,TRUE,FALSE,"Pay periods with meal premium damages, less premiums paid (waivers)",pp_data1,"uniqueN(ID_Period_End[mp_dmgs_less_prems_w > 0], na.rm=TRUE)","uniqueN(ID_Period_End[mp_dmgs_less_prems_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Meal Premiums,waivers,TRUE,FALSE,"Meal premium damages, less premiums paid (waivers) $",pp_data1,"sum(mp_dmgs_less_prems_w, na.rm=TRUE)","sum(mp_dmgs_less_prems_w, na.rm=TRUE) / uniqueN(ID_Period_End[mp_dmgs_less_prems_w > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[mp_dmgs_less_prems_w > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Meal Premiums,hybrid,FALSE,FALSE,Employees with meal premium damages (hybrid),pp_data1,"uniqueN(ID[mp_dmgs_h > 0], na.rm=TRUE)","uniqueN(ID[mp_dmgs_h > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Meal Premiums,hybrid,FALSE,FALSE,Pay periods with meal premium damages (hybrid),pp_data1,"uniqueN(ID_Period_End[mp_dmgs_h > 0], na.rm=TRUE)","uniqueN(ID_Period_End[mp_dmgs_h > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Meal Premiums,hybrid,FALSE,FALSE,Meal premium damages (hybrid) $,pp_data1,"sum(mp_dmgs_h, na.rm=TRUE)","sum(mp_dmgs_h, na.rm=TRUE) / uniqueN(ID_Period_End[mp_dmgs_h > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[mp_dmgs_h > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Meal Premiums,hybrid,TRUE,FALSE,"Employees with meal premium damages, less premiums paid (hybrid)",pp_data1,"uniqueN(ID[mp_dmgs_less_prems_h > 0], na.rm=TRUE)","uniqueN(ID[mp_dmgs_less_prems_h > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Meal Premiums,hybrid,TRUE,FALSE,"Pay periods with meal premium damages, less premiums paid (hybrid)",pp_data1,"uniqueN(ID_Period_End[mp_dmgs_less_prems_h > 0], na.rm=TRUE)","uniqueN(ID_Period_End[mp_dmgs_less_prems_h > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Meal Premiums,hybrid,TRUE,FALSE,"Meal premium damages, less premiums paid (hybrid) $",pp_data1,"sum(mp_dmgs_less_prems_h, na.rm=TRUE)","sum(mp_dmgs_less_prems_h, na.rm=TRUE) / uniqueN(ID_Period_End[mp_dmgs_less_prems_h > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[mp_dmgs_less_prems_h > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Rest Premiums,all,FALSE,FALSE,Employees with rest premium damages,pp_data1,"uniqueN(ID[rp_dmgs > 0], na.rm=TRUE)","uniqueN(ID[rp_dmgs > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Rest Premiums,all,FALSE,FALSE,Pay periods with rest premium damages,pp_data1,"uniqueN(ID_Period_End[rp_dmgs > 0], na.rm=TRUE)","uniqueN(ID_Period_End[rp_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Rest Premiums,all,FALSE,FALSE,Rest premium damages $,pp_data1,"sum(rp_dmgs, na.rm=TRUE)","sum(rp_dmgs, na.rm=TRUE) / uniqueN(ID_Period_End[rp_dmgs > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[rp_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Rest Premiums,all,TRUE,FALSE,"Employees with rest premium damages, less premiums paid",pp_data1,"uniqueN(ID[rp_dmgs_less_prems > 0], na.rm=TRUE)","uniqueN(ID[rp_dmgs_less_prems > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Rest Premiums,all,TRUE,FALSE,"Pay periods with rest premium damages, less premiums paid",pp_data1,"uniqueN(ID_Period_End[rp_dmgs_less_prems > 0], na.rm=TRUE)","uniqueN(ID_Period_End[rp_dmgs_less_prems > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Rest Premiums,all,TRUE,FALSE,"Rest premium damages, less premiums paid $",pp_data1,"sum(rp_dmgs_less_prems, na.rm=TRUE)","sum(rp_dmgs_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[rp_dmgs_less_prems > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[rp_dmgs_less_prems > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Regular Rate of Pay,all,FALSE,FALSE,Employees with regular rate of pay damages,pp_data1,"uniqueN(ID[Net_rrop_dmgs > 0], na.rm=TRUE)","uniqueN(ID[Net_rrop_dmgs > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Regular Rate of Pay,all,FALSE,FALSE,Pay periods with regular rate of pay damages,pp_data1,"uniqueN(ID_Period_End[Net_rrop_dmgs > 0], na.rm=TRUE)","uniqueN(ID_Period_End[Net_rrop_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Regular Rate of Pay,all,FALSE,FALSE,Regular rate of pay damages $,pp_data1,"sum(Net_rrop_dmgs, na.rm=TRUE)","sum(Net_rrop_dmgs, na.rm=TRUE) / uniqueN(ID_Period_End[Net_rrop_dmgs > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[Net_rrop_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Regular Rate of Pay,all,FALSE,FALSE,Employees with regular rate of pay damages (gross amount; no pp-level offsets),pp_data1,"uniqueN(ID[Gross_rrop_dmgs > 0], na.rm=TRUE)","uniqueN(ID[Gross_rrop_dmgs > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Regular Rate of Pay,all,FALSE,FALSE,Pay periods with regular rate of pay damages (gross amount; no pp-level offsets),pp_data1,"uniqueN(ID_Period_End[Gross_rrop_dmgs > 0], na.rm=TRUE)","uniqueN(ID_Period_End[Gross_rrop_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Regular Rate of Pay,all,FALSE,FALSE,Regular rate of pay damages (gross amount; no pp-level offsets) $,pp_data1,"sum(Gross_rrop_dmgs, na.rm=TRUE)","sum(Gross_rrop_dmgs, na.rm=TRUE) / uniqueN(ID_Period_End[Gross_rrop_dmgs > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[Gross_rrop_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Off-the-Clock,all,FALSE,FALSE,Employees with off-the-clock damages,pp_data1,"uniqueN(ID[otc_dmgs > 0], na.rm=TRUE)","uniqueN(ID[otc_dmgs > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Off-the-Clock,all,FALSE,FALSE,Pay periods with off-the-clock damages,pp_data1,"uniqueN(ID_Period_End[otc_dmgs > 0], na.rm=TRUE)","uniqueN(ID_Period_End[otc_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Off-the-Clock,all,FALSE,FALSE,Off-the-clock damages $,pp_data1,"sum(otc_dmgs, na.rm=TRUE)","sum(otc_dmgs, na.rm=TRUE) / uniqueN(ID_Period_End[otc_dmgs > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[otc_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Unreimbursed Expenses,all,FALSE,FALSE,Employees with unreimbursed expenses damages,pp_data1,"uniqueN(ID[unreimb_exp_dmgs > 0], na.rm=TRUE)","uniqueN(ID[unreimb_exp_dmgs > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Unreimbursed Expenses,all,FALSE,FALSE,Pay periods with unreimbursed expenses damages,pp_data1,"uniqueN(ID_Period_End[unreimb_exp_dmgs > 0], na.rm=TRUE)","uniqueN(ID_Period_End[unreimb_exp_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Unreimbursed Expenses,all,FALSE,FALSE,Unreimbursed expenses damages $,pp_data1,"sum(unreimb_exp_dmgs, na.rm=TRUE)","sum(unreimb_exp_dmgs, na.rm=TRUE) / uniqueN(ID_Period_End[unreimb_exp_dmgs > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[unreimb_exp_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Unpaid OT/DT,all,FALSE,FALSE,Employees with unpaid overtime and/or double time damages,pp_data1,"uniqueN(ID[unpaid_ot_dmgs > 0], na.rm=TRUE)","uniqueN(ID[unpaid_ot_dmgs > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Unpaid OT/DT,all,FALSE,FALSE,Pay periods with unpaid overtime and/or double time damages,pp_data1,"uniqueN(ID_Period_End[unpaid_ot_dmgs > 0], na.rm=TRUE)","uniqueN(ID_Period_End[unpaid_ot_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Unpaid OT/DT,all,FALSE,FALSE,Unpaid overtime and/or double time damages $,pp_data1,"sum(unpaid_ot_dmgs, na.rm=TRUE)","sum(unpaid_ot_dmgs, na.rm=TRUE) / uniqueN(ID_Period_End[unpaid_ot_dmgs > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[unpaid_ot_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Employees with unpaid wages (clock rounding) damages,pp_data1,"uniqueN(ID[clock_rounding_dmgs > 0], na.rm=TRUE)","uniqueN(ID[clock_rounding_dmgs > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Employees with net lost time across data period,pp_data1,"uniqueN(ID[ee_lvl_hrs_diff < 0], na.rm=TRUE)","uniqueN(ID[ee_lvl_hrs_diff < 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Employees with net gained time across data period,pp_data1,"uniqueN(ID[ee_lvl_hrs_diff > 0], na.rm=TRUE)","uniqueN(ID[ee_lvl_hrs_diff > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Employees with net neutral time across data period,pp_data1,"uniqueN(ID[ee_lvl_hrs_diff == 0], na.rm=TRUE)","uniqueN(ID[ee_lvl_hrs_diff == 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Employees with any lost time,pp_data1,"uniqueN(ID[pp_lvl_diff < 0], na.rm=TRUE)","uniqueN(ID[pp_lvl_diff < 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Employees with any gained time,pp_data1,"uniqueN(ID[pp_lvl_diff > 0], na.rm=TRUE)","uniqueN(ID[pp_lvl_diff > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Pay periods with unpaid wages (clock rounding) damages,pp_data1,"uniqueN(ID_Period_End[clock_rounding_dmgs > 0], na.rm=TRUE)","uniqueN(ID_Period_End[clock_rounding_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Pay periods with net lost time (pay period level),pp_data1,"uniqueN(ID_Period_End[pp_lvl_diff < 0], na.rm=TRUE)","uniqueN(ID_Period_End[pp_lvl_diff < 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Pay periods with net gained time (pay period level),pp_data1,"uniqueN(ID_Period_End[pp_lvl_diff > 0], na.rm=TRUE)","uniqueN(ID_Period_End[pp_lvl_diff > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Pay periods with net neutral time (pay period level),pp_data1,"uniqueN(ID_Period_End[pp_lvl_diff == 0], na.rm=TRUE)","uniqueN(ID_Period_End[pp_lvl_diff == 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Total hours lost due to clock rounding (pay period level),pp_data1,"sum(pp_lvl_hrs_lost, na.rm=TRUE)","(sum(pp_lvl_hrs_lost, na.rm=TRUE) / pp_pay_periods) * extrap_class_pps",2,,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Total hours gained due to clock rounding (pay period level),pp_data1,"sum(pp_lvl_hrs_gained, na.rm=TRUE)","(sum(pp_lvl_hrs_gained, na.rm=TRUE) / pp_pay_periods) * extrap_class_pps",2,,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Net hours gained/lost due to clock rounding (pay period level),pp_data1,"sum(pp_lvl_diff, na.rm=TRUE)","(sum(pp_lvl_diff, na.rm=TRUE) / pp_pay_periods) * extrap_class_pps",2,,TRUE
Damages - Unpaid Wages (Clock Rounding),all,FALSE,FALSE,Unpaid wages (clock rounding) damages $,pp_data1,"sum(clock_rounding_dmgs, na.rm=TRUE)","sum(clock_rounding_dmgs, na.rm=TRUE) / uniqueN(ID_Period_End[clock_rounding_dmgs > 0], na.rm=TRUE) * (uniqueN(ID_Period_End[clock_rounding_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps))",2,,TRUE
Damages - Unpaid Wages (Min Wage),all,FALSE,FALSE,Employees with unpaid wages (min wage) damages,pp_data1,"uniqueN(ID[min_wage_dmgs > 0], na.rm=TRUE)","uniqueN(ID[min_wage_dmgs > 0], na.rm=TRUE) / pp_employees * (extrap_class_ees)",0,pp_employees,TRUE
Damages - Unpaid Wages (Min Wage),all,FALSE,FALSE,Pay periods with unpaid wages (min wage) damages,pp_data1,"uniqueN(ID_Period_End[min_wage_dmgs > 0], na.rm=TRUE)","uniqueN(ID_Period_End[min_wage_dmgs > 0], na.rm=TRUE) / pp_pay_periods * (extrap_class_pps)",0,pp_pay_periods,TRUE
